Ticket_Key,Agentkey,IssueType,Vendor,Feedback,CPC,AWT (hrs),Good Feedback
97490,56,Feedback,ABC,Good,1,4,1
98022,56,Feedback,ABC,Good,1,4.7,1
98673,56,Feedback,ABC,Good,1,3.4,1
99407,56,Feedback,ABC,Good,1,8.9,1
814,40,Feedback,ABC,Good,1,15,1
958,40,Feedback,ABC,Good,1,15.9,1
1315,40,Feedback,ABC,Good,1,19,1
1488,40,Feedback,ABC,Good,1,34.5,1
2396,40,Feedback,ABC,Good,1,3.8,1
2732,40,Feedback,ABC,Good,1,34.1,1
2802,40,Feedback,ABC,Good,1,9.6,1
6647,40,Feedback,ABC,Good,1,1.5,1
8901,40,Feedback,ABC,Good,1,0.3,1
9024,40,Feedback,ABC,Good,1,2.3,1
9611,40,Feedback,ABC,Good,1,1.3,1
10189,40,Feedback,ABC,Good,1,2.5,1
11019,40,Feedback,ABC,Good,1,1.7,1
11953,40,Feedback,ABC,Good,1,3.1,1
13171,40,Feedback,ABC,Good,1,16.4,1
13332,40,Feedback,ABC,Good,1,29.9,1
14061,40,Feedback,ABC,Good,1,1.1,1
14559,40,Feedback,ABC,Good,1,2.9,1
14907,40,Feedback,ABC,Good,1,1.9,1
15380,40,Feedback,ABC,Good,1,1.1,1
17081,40,Feedback,ABC,Good,1,1.1,1
17357,40,Feedback,ABC,Good,1,31,1
17598,40,Feedback,ABC,Good,1,0.8,1
17928,40,Feedback,ABC,Good,1,36.1,1
18545,40,Feedback,ABC,Good,1,11.5,1
18551,40,Feedback,ABC,Good,1,31.9,1
19047,40,Feedback,ABC,Good,1,0,1
19105,40,Feedback,ABC,Good,1,2.3,1
19243,40,Feedback,ABC,Good,1,11.4,1
19495,40,Feedback,ABC,Good,1,9.6,1
20119,40,Feedback,ABC,Good,1,0.5,1
20496,40,Feedback,ABC,Good,1,7,1
22575,40,Feedback,ABC,Good,1,4.4,1
23618,40,Feedback,ABC,Good,1,0.7,1
23840,40,Feedback,ABC,Good,1,3.7,1
24443,40,Feedback,ABC,Good,1,11.5,1
24620,40,Feedback,ABC,Good,1,3.3,1
25230,40,Feedback,ABC,Good,1,3.7,1
25727,40,Feedback,ABC,Good,1,0.9,1
31977,40,Feedback,ABC,Good,1,4.2,1
32210,40,Feedback,ABC,Good,1,12.4,1
32220,40,Feedback,ABC,Good,1,9,1
32502,40,Feedback,ABC,Good,1,2.5,1
33134,40,Feedback,ABC,Good,1,9.3,1
34330,40,Feedback,ABC,Good,1,2.4,1
35646,40,Feedback,ABC,Good,1,0.1,1
35979,40,Feedback,ABC,Good,1,9.4,1
36987,40,Feedback,ABC,Good,1,29.4,1
37308,40,Feedback,ABC,Good,1,2.2,1
37322,40,Feedback,ABC,Good,1,0.4,1
38108,40,Feedback,ABC,Good,1,0.3,1
38992,40,Feedback,ABC,Good,1,0.7,1
39324,40,Feedback,ABC,Good,1,12.4,1
39667,40,Feedback,ABC,Good,1,2.8,1
40163,40,Feedback,ABC,Good,1,4.8,1
40970,40,Feedback,ABC,Good,1,19.3,1
43161,40,Feedback,ABC,Good,1,26,1
44339,40,Feedback,ABC,Good,1,33.3,1
44992,40,Feedback,ABC,Good,1,3.3,1
46035,40,Feedback,ABC,Good,1,0.8,1
47121,40,Feedback,ABC,Good,1,2.2,1
48660,40,Feedback,ABC,Good,1,2.5,1
49577,40,Feedback,ABC,Good,1,4.2,1
51599,40,Feedback,ABC,Good,1,2.7,1
52467,40,Feedback,ABC,Good,1,2.9,1
55397,40,Feedback,ABC,Good,1,8.5,1
55919,40,Feedback,ABC,Good,1,9.9,1
56780,40,Feedback,ABC,Good,1,18.3,1
56806,40,Feedback,ABC,Good,1,15.4,1
57593,40,Feedback,ABC,Good,1,2.2,1
58648,40,Feedback,ABC,Good,1,23.5,1
60585,40,Feedback,ABC,Good,1,3.9,1
62009,40,Feedback,ABC,Good,1,0.2,1
62036,40,Feedback,ABC,Good,1,0.1,1
62473,40,Feedback,ABC,Good,1,3.3,1
64360,40,Feedback,ABC,Good,1,2.7,1
64772,40,Feedback,ABC,Good,1,6.3,1
64833,40,Feedback,ABC,Good,1,2.3,1
65297,40,Feedback,ABC,Good,1,11,1
65590,40,Feedback,ABC,Good,1,2.5,1
65752,40,Feedback,ABC,Good,1,2.2,1
65876,40,Feedback,ABC,Good,1,0.1,1
66033,40,Feedback,ABC,Good,1,2.8,1
66163,40,Feedback,ABC,Good,1,1,1
66950,40,Feedback,ABC,Good,1,9,1
67057,40,Feedback,ABC,Good,1,16.9,1
67302,40,Feedback,ABC,Good,1,39.2,1
68355,40,Feedback,ABC,Good,1,5.6,1
68596,40,Feedback,ABC,Good,1,8,1
68662,40,Feedback,ABC,Good,1,26.5,1
70014,40,Feedback,ABC,Good,1,5.7,1
70297,40,Feedback,ABC,Good,1,3.7,1
70626,40,Feedback,ABC,Good,1,6.4,1
71374,40,Feedback,ABC,Good,1,0.1,1
71999,40,Feedback,ABC,Good,1,0.5,1
73159,40,Feedback,ABC,Good,1,21.2,1
74560,40,Feedback,ABC,Good,1,18,1
74689,40,Feedback,ABC,Good,1,11.2,1
74932,40,Feedback,ABC,Good,1,8.8,1
75865,40,Feedback,ABC,Good,1,3,1
79500,40,Feedback,ABC,Good,1,2.2,1
79901,40,Feedback,ABC,Good,1,0.8,1
80464,40,Feedback,ABC,Good,1,31.3,1
80932,40,Feedback,ABC,Good,1,11.4,1
81149,40,Feedback,ABC,Good,1,3.1,1
81911,40,Feedback,ABC,Good,1,3.1,1
82153,40,Feedback,ABC,Good,1,2.4,1
82775,40,Feedback,ABC,Good,1,11.1,1
83111,40,Feedback,ABC,Good,1,1.4,1
84865,40,Feedback,ABC,Good,1,1.5,1
84919,40,Feedback,ABC,Good,1,4,1
85023,40,Feedback,ABC,Good,1,3.5,1
85272,40,Feedback,ABC,Good,1,1.8,1
85372,40,Feedback,ABC,Good,1,3.1,1
85381,40,Feedback,ABC,Good,1,7.7,1
85599,40,Feedback,ABC,Good,1,14.7,1
85652,40,Feedback,ABC,Good,1,11,1
86380,40,Feedback,ABC,Good,1,5.1,1
86639,40,Feedback,ABC,Good,1,23.3,1
86945,40,Feedback,ABC,Good,1,0.4,1
88940,40,Feedback,ABC,Good,1,9.9,1
89014,40,Feedback,ABC,Good,1,2,1
89038,40,Feedback,ABC,Good,1,0.7,1
90058,40,Feedback,ABC,Good,1,0.2,1
93859,40,Feedback,ABC,Good,1,9.1,1
95043,40,Feedback,ABC,Good,1,3.5,1
95257,40,Feedback,ABC,Good,1,32.7,1
95833,40,Feedback,ABC,Good,1,22.8,1
96654,40,Feedback,ABC,Good,1,0.1,1
97456,40,Feedback,ABC,Good,1,11.6,1
98086,40,Feedback,ABC,Good,1,2.9,1
98806,40,Feedback,ABC,Good,1,3.9,1
98824,40,Feedback,ABC,Good,1,0.7,1
99800,40,Feedback,ABC,Good,1,0.1,1
1223,30,Feedback,ABC,Good,1,1.2,1
1356,30,Feedback,ABC,Good,1,1.5,1
2271,30,Feedback,ABC,Good,1,9,1
2985,30,Feedback,ABC,Good,1,3.7,1
7062,30,Feedback,ABC,Good,1,7.7,1
7439,30,Feedback,ABC,Good,1,6.8,1
8668,30,Feedback,ABC,Good,1,1,1
9521,30,Feedback,ABC,Good,1,7.4,1
9662,30,Feedback,ABC,Good,1,0.6,1
9744,30,Feedback,ABC,Good,1,1.6,1
9808,30,Feedback,ABC,Good,1,0,1
9958,30,Feedback,ABC,Good,1,5.4,1
9971,30,Feedback,ABC,Good,1,2.2,1
10368,30,Feedback,ABC,Good,1,7.2,1
10819,30,Feedback,ABC,Good,1,7.2,1
11905,30,Feedback,ABC,Good,1,3.4,1
11995,30,Feedback,ABC,Good,1,3.4,1
14461,30,Feedback,ABC,Good,1,3.4,1
16722,30,Feedback,ABC,Good,1,3.6,1
17365,30,Feedback,ABC,Good,1,3.3,1
17866,30,Feedback,ABC,Good,1,17.9,1
19288,30,Feedback,ABC,Good,1,1,1
20579,30,Feedback,ABC,Good,1,3,1
21290,30,Feedback,ABC,Good,1,2.4,1
22907,30,Feedback,ABC,Good,1,4,1
22948,30,Feedback,ABC,Good,1,19.8,1
23758,30,Feedback,ABC,Good,1,24,1
23949,30,Feedback,ABC,Good,1,3.8,1
24343,30,Feedback,ABC,Good,1,5.7,1
25256,30,Feedback,ABC,Good,1,5.3,1
25279,30,Feedback,ABC,Good,1,7.7,1
26732,30,Feedback,ABC,Good,1,6,1
29084,30,Feedback,ABC,Good,1,1,1
30444,30,Feedback,ABC,Good,1,8.7,1
31093,30,Feedback,ABC,Good,1,27.4,1
31232,30,Feedback,ABC,Good,1,1.3,1
32608,30,Feedback,ABC,Good,1,21.1,1
34134,30,Feedback,ABC,Good,1,9.2,1
34889,30,Feedback,ABC,Good,1,17.5,1
35217,30,Feedback,ABC,Good,1,6.6,1
35747,30,Feedback,ABC,Good,1,8.3,1
36350,30,Feedback,ABC,Good,1,3.6,1
36971,30,Feedback,ABC,Good,1,14.8,1
37029,30,Feedback,ABC,Good,1,1,1
37287,30,Feedback,ABC,Good,1,17.5,1
37902,30,Feedback,ABC,Good,1,34.7,1
37917,30,Feedback,ABC,Good,1,2.8,1
38221,30,Feedback,ABC,Good,1,2.4,1
38439,30,Feedback,ABC,Good,1,3.2,1
39041,30,Feedback,ABC,Good,1,9.5,1
39305,30,Feedback,ABC,Good,1,32.4,1
40128,30,Feedback,ABC,Good,1,3,1
40135,30,Feedback,ABC,Good,1,3.5,1
42114,30,Feedback,ABC,Good,1,23.2,1
42963,30,Feedback,ABC,Good,1,1.7,1
43415,30,Feedback,ABC,Good,1,3.1,1
43914,30,Feedback,ABC,Good,1,9.2,1
45295,30,Feedback,ABC,Good,1,1.9,1
45408,30,Feedback,ABC,Good,1,3.9,1
46533,30,Feedback,ABC,Good,1,1.4,1
46572,30,Feedback,ABC,Good,1,3.5,1
46653,30,Feedback,ABC,Good,1,1.2,1
46966,30,Feedback,ABC,Good,1,0.7,1
47155,30,Feedback,ABC,Good,1,0,1
47785,30,Feedback,ABC,Good,1,5.9,1
48069,30,Feedback,ABC,Good,1,2.1,1
48172,30,Feedback,ABC,Good,1,5.6,1
48888,30,Feedback,ABC,Good,1,4.6,1
49098,30,Feedback,ABC,Good,1,1.2,1
49442,30,Feedback,ABC,Good,1,3.6,1
49672,30,Feedback,ABC,Good,1,1.3,1
50075,30,Feedback,ABC,Good,1,2.1,1
51391,30,Feedback,ABC,Good,1,2.2,1
53805,30,Feedback,ABC,Good,1,5.6,1
55391,30,Feedback,ABC,Good,1,10.2,1
57346,30,Feedback,ABC,Good,1,8.3,1
59533,30,Feedback,ABC,Good,1,17.3,1
60862,30,Feedback,ABC,Good,1,37.5,1
61142,30,Feedback,ABC,Good,1,5.9,1
61469,30,Feedback,ABC,Good,1,12.5,1
61752,30,Feedback,ABC,Good,1,1.9,1
62106,30,Feedback,ABC,Good,1,8.2,1
63478,30,Feedback,ABC,Good,1,10.7,1
64145,30,Feedback,ABC,Good,1,0.7,1
64196,30,Feedback,ABC,Good,1,15.1,1
64586,30,Feedback,ABC,Good,1,1.4,1
65632,30,Feedback,ABC,Good,1,35.3,1
65635,30,Feedback,ABC,Good,1,7.3,1
66262,30,Feedback,ABC,Good,1,1.4,1
68299,30,Feedback,ABC,Good,1,0.5,1
68576,30,Feedback,ABC,Good,1,3.1,1
69451,30,Feedback,ABC,Good,1,1.7,1
70795,30,Feedback,ABC,Good,1,4,1
71184,30,Feedback,ABC,Good,1,3.4,1
71921,30,Feedback,ABC,Good,1,3.7,1
72653,30,Feedback,ABC,Good,1,1.9,1
72670,30,Feedback,ABC,Good,1,15.3,1
73684,30,Feedback,ABC,Good,1,1.4,1
74258,30,Feedback,ABC,Good,1,2.5,1
74467,30,Feedback,ABC,Good,1,5.9,1
74520,30,Feedback,ABC,Good,1,0.6,1
75019,30,Feedback,ABC,Good,1,0.5,1
77225,30,Feedback,ABC,Good,1,4,1
77368,30,Feedback,ABC,Good,1,27.5,1
77814,30,Feedback,ABC,Good,1,3.1,1
78085,30,Feedback,ABC,Good,1,2.6,1
78646,30,Feedback,ABC,Good,1,5.2,1
79447,30,Feedback,ABC,Good,1,7.1,1
80084,30,Feedback,ABC,Good,1,4.6,1
80401,30,Feedback,ABC,Good,1,7.5,1
81868,30,Feedback,ABC,Good,1,4.3,1
82120,30,Feedback,ABC,Good,1,6.6,1
82894,30,Feedback,ABC,Good,1,17.2,1
84877,30,Feedback,ABC,Good,1,8.1,1
86450,30,Feedback,ABC,Good,1,30.1,1
87621,30,Feedback,ABC,Good,1,14.1,1
89629,30,Feedback,ABC,Good,1,7.6,1
89969,30,Feedback,ABC,Good,1,2.4,1
90253,30,Feedback,ABC,Good,1,1.9,1
90350,30,Feedback,ABC,Good,1,2.4,1
92801,30,Feedback,ABC,Good,1,7.5,1
93172,30,Feedback,ABC,Good,1,2.1,1
94297,30,Feedback,ABC,Good,1,0.4,1
94365,30,Feedback,ABC,Good,1,1.4,1
94438,30,Feedback,ABC,Good,1,1.2,1
95391,30,Feedback,ABC,Good,1,25.1,1
95931,30,Feedback,ABC,Good,1,2.7,1
96438,30,Feedback,ABC,Good,1,3.5,1
97159,30,Feedback,ABC,Good,1,8.7,1
97647,30,Feedback,ABC,Good,1,0.3,1
97949,30,Feedback,ABC,Good,1,4.1,1
98792,30,Feedback,ABC,Good,1,3,1
99057,30,Feedback,ABC,Good,1,15.4,1
596,67,Feedback,ABC,Good,1,10.5,1
948,67,Feedback,ABC,Good,1,8,1
1490,67,Feedback,ABC,Good,1,4.5,1
1850,67,Feedback,ABC,Good,1,5.1,1
2277,67,Feedback,ABC,Good,1,2.9,1
2370,67,Feedback,ABC,Good,1,31.4,1
3538,67,Feedback,ABC,Good,1,4.4,1
4025,67,Feedback,ABC,Good,1,29.6,1
4493,67,Feedback,ABC,Good,1,1.3,1
4995,67,Feedback,ABC,Good,1,0.7,1
5480,67,Feedback,ABC,Good,1,1.8,1
6250,67,Feedback,ABC,Good,1,12.4,1
6770,67,Feedback,ABC,Good,1,9,1
8616,67,Feedback,ABC,Good,1,0.6,1
10247,67,Feedback,ABC,Good,1,6.5,1
10445,67,Feedback,ABC,Good,1,0.3,1
10623,67,Feedback,ABC,Good,1,14.2,1
11533,67,Feedback,ABC,Good,1,6.7,1
12063,67,Feedback,ABC,Good,1,8.6,1
12549,67,Feedback,ABC,Good,1,1.4,1
13204,67,Feedback,ABC,Good,1,15.1,1
13888,67,Feedback,ABC,Good,1,1.9,1
14634,67,Feedback,ABC,Good,1,2.9,1
15601,67,Feedback,ABC,Good,1,22.8,1
16241,67,Feedback,ABC,Good,1,8.5,1
17246,67,Feedback,ABC,Good,1,3.9,1
17302,67,Feedback,ABC,Good,1,3.6,1
18375,67,Feedback,ABC,Good,1,1.2,1
20480,67,Feedback,ABC,Good,1,21.8,1
21575,67,Feedback,ABC,Good,1,1.2,1
22033,67,Feedback,ABC,Good,1,4.9,1
22484,67,Feedback,ABC,Good,1,1.3,1
22685,67,Feedback,ABC,Good,1,0.9,1
22699,67,Feedback,ABC,Good,1,1.9,1
23421,67,Feedback,ABC,Good,1,2.9,1
23556,67,Feedback,ABC,Good,1,6.3,1
24526,67,Feedback,ABC,Good,1,3.3,1
25477,67,Feedback,ABC,Good,1,0.5,1
25618,67,Feedback,ABC,Good,1,6.8,1
26801,67,Feedback,ABC,Good,1,9.2,1
27734,67,Feedback,ABC,Good,1,0.1,1
28515,67,Feedback,ABC,Good,1,3.4,1
28710,67,Feedback,ABC,Good,1,5,1
31522,67,Feedback,ABC,Good,1,2.9,1
32602,67,Feedback,ABC,Good,1,1.1,1
32992,67,Feedback,ABC,Good,1,2.7,1
34843,67,Feedback,ABC,Good,1,2.7,1
38327,67,Feedback,ABC,Good,1,1.4,1
38443,67,Feedback,ABC,Good,1,6.6,1
38554,67,Feedback,ABC,Good,1,7,1
39026,67,Feedback,ABC,Good,1,0.2,1
39947,67,Feedback,ABC,Good,1,5.6,1
40356,67,Feedback,ABC,Good,1,0.4,1
42705,67,Feedback,ABC,Good,1,17.4,1
43067,67,Feedback,ABC,Good,1,13.3,1
43240,67,Feedback,ABC,Good,1,0.8,1
44169,67,Feedback,ABC,Good,1,3.1,1
44376,67,Feedback,ABC,Good,1,0.7,1
45463,67,Feedback,ABC,Good,1,0,1
45903,67,Feedback,ABC,Good,1,1.1,1
47656,67,Feedback,ABC,Good,1,1.8,1
48685,67,Feedback,ABC,Good,1,1.3,1
48758,67,Feedback,ABC,Good,1,18.8,1
50321,67,Feedback,ABC,Good,1,0.2,1
50511,67,Feedback,ABC,Good,1,2.2,1
50730,67,Feedback,ABC,Good,1,3.6,1
51081,67,Feedback,ABC,Good,1,1.3,1
52030,67,Feedback,ABC,Good,1,8.3,1
52209,67,Feedback,ABC,Good,1,1.3,1
52281,67,Feedback,ABC,Good,1,2.2,1
52853,67,Feedback,ABC,Good,1,3.1,1
53094,67,Feedback,ABC,Good,1,3.6,1
55242,67,Feedback,ABC,Good,1,0.9,1
56273,67,Feedback,ABC,Good,1,4,1
57411,67,Feedback,ABC,Good,1,36.9,1
58647,67,Feedback,ABC,Good,1,23.8,1
59209,67,Feedback,ABC,Good,1,19.9,1
60104,67,Feedback,ABC,Good,1,6.7,1
60638,67,Feedback,ABC,Good,1,37.5,1
61474,67,Feedback,ABC,Good,1,4.6,1
61694,67,Feedback,ABC,Good,1,3.6,1
63647,67,Feedback,ABC,Good,1,4,1
63986,67,Feedback,ABC,Good,1,20.5,1
64202,67,Feedback,ABC,Good,1,0.7,1
64837,67,Feedback,ABC,Good,1,1.8,1
65319,67,Feedback,ABC,Good,1,16.8,1
65706,67,Feedback,ABC,Good,1,2,1
65975,67,Feedback,ABC,Good,1,4,1
66512,67,Feedback,ABC,Good,1,3.7,1
67781,67,Feedback,ABC,Good,1,4.9,1
68677,67,Feedback,ABC,Good,1,9.7,1
69443,67,Feedback,ABC,Good,1,6.4,1
69940,67,Feedback,ABC,Good,1,6,1
70139,67,Feedback,ABC,Good,1,0.6,1
70140,67,Feedback,ABC,Good,1,1.3,1
70804,67,Feedback,ABC,Good,1,14.4,1
73596,67,Feedback,ABC,Good,1,6.6,1
74124,67,Feedback,ABC,Good,1,18.5,1
74555,67,Feedback,ABC,Good,1,8.8,1
75043,67,Feedback,ABC,Good,1,2.8,1
75632,67,Feedback,ABC,Good,1,10.5,1
75786,67,Feedback,ABC,Good,1,0.4,1
77270,67,Feedback,ABC,Good,1,3.4,1
77953,67,Feedback,ABC,Good,1,3.5,1
79726,67,Feedback,ABC,Good,1,2.9,1
80921,67,Feedback,ABC,Good,1,25.3,1
81096,67,Feedback,ABC,Good,1,3.9,1
81639,67,Feedback,ABC,Good,1,21.8,1
82183,67,Feedback,ABC,Good,1,0.6,1
82227,67,Feedback,ABC,Good,1,1.9,1
82601,67,Feedback,ABC,Good,1,0.6,1
83243,67,Feedback,ABC,Good,1,3.6,1
84830,67,Feedback,ABC,Good,1,4.4,1
84867,67,Feedback,ABC,Good,1,27.2,1
84991,67,Feedback,ABC,Good,1,0.6,1
85243,67,Feedback,ABC,Good,1,0.5,1
85642,67,Feedback,ABC,Good,1,2,1
85904,67,Feedback,ABC,Good,1,3.2,1
85994,67,Feedback,ABC,Good,1,12.6,1
86379,67,Feedback,ABC,Good,1,36.5,1
86396,67,Feedback,ABC,Good,1,0.3,1
87138,67,Feedback,ABC,Good,1,23.3,1
88390,67,Feedback,ABC,Good,1,1.6,1
89326,67,Feedback,ABC,Good,1,2.4,1
90880,67,Feedback,ABC,Good,1,1.7,1
91845,67,Feedback,ABC,Good,1,12,1
95050,67,Feedback,ABC,Good,1,0.8,1
95083,67,Feedback,ABC,Good,1,2.5,1
95381,67,Feedback,ABC,Good,1,2.1,1
97075,67,Feedback,ABC,Good,1,0.5,1
97485,67,Feedback,ABC,Good,1,36.2,1
99034,67,Feedback,ABC,Good,1,9.2,1
608,91,Feedback,ABC,Good,1,3.1,1
659,91,Feedback,ABC,Good,1,15.1,1
1974,91,Feedback,ABC,Good,1,1.8,1
3388,91,Feedback,ABC,Good,1,5.7,1
3673,91,Feedback,ABC,Good,1,6.5,1
3871,91,Feedback,ABC,Good,1,5.3,1
4816,91,Feedback,ABC,Good,1,6,1
5498,91,Feedback,ABC,Good,1,4.1,1
6416,91,Feedback,ABC,Good,1,3.8,1
6788,91,Feedback,ABC,Good,1,4,1
8541,91,Feedback,ABC,Good,1,6.7,1
9538,91,Feedback,ABC,Good,1,9.7,1
9742,91,Feedback,ABC,Good,1,7.6,1
10199,91,Feedback,ABC,Good,1,7.5,1
11003,91,Feedback,ABC,Good,1,6,1
11915,91,Feedback,ABC,Good,1,1.8,1
14551,91,Feedback,ABC,Good,1,14.1,1
14715,91,Feedback,ABC,Good,1,14.6,1
15277,91,Feedback,ABC,Good,1,3.4,1
16218,91,Feedback,ABC,Good,1,13,1
16358,91,Feedback,ABC,Good,1,5.6,1
18015,91,Feedback,ABC,Good,1,2.3,1
18066,91,Feedback,ABC,Good,1,1,1
18627,91,Feedback,ABC,Good,1,15.4,1
19351,91,Feedback,ABC,Good,1,0.9,1
19427,91,Feedback,ABC,Good,1,0.7,1
19529,91,Feedback,ABC,Good,1,0.5,1
20043,91,Feedback,ABC,Good,1,3.9,1
21712,91,Feedback,ABC,Good,1,29,1
23628,91,Feedback,ABC,Good,1,26.3,1
24568,91,Feedback,ABC,Good,1,5.7,1
25241,91,Feedback,ABC,Good,1,3.6,1
25567,91,Feedback,ABC,Good,1,2.6,1
27110,91,Feedback,ABC,Good,1,39,1
27366,91,Feedback,ABC,Good,1,24.1,1
27415,91,Feedback,ABC,Good,1,3,1
27753,91,Feedback,ABC,Good,1,0.9,1
28877,91,Feedback,ABC,Good,1,3.4,1
30058,91,Feedback,ABC,Good,1,1.3,1
30476,91,Feedback,ABC,Good,1,5.6,1
30735,91,Feedback,ABC,Good,1,13.7,1
32277,91,Feedback,ABC,Good,1,8.8,1
34453,91,Feedback,ABC,Good,1,3.4,1
34533,91,Feedback,ABC,Good,1,7.7,1
34724,91,Feedback,ABC,Good,1,6,1
35902,91,Feedback,ABC,Good,1,6.9,1
37142,91,Feedback,ABC,Good,1,2.9,1
37472,91,Feedback,ABC,Good,1,2.2,1
38000,91,Feedback,ABC,Good,1,3.6,1
38414,91,Feedback,ABC,Good,1,0.6,1
39972,91,Feedback,ABC,Good,1,6.4,1
40234,91,Feedback,ABC,Good,1,3.8,1
40478,91,Feedback,ABC,Good,1,13.1,1
40925,91,Feedback,ABC,Good,1,8.5,1
43008,91,Feedback,ABC,Good,1,2,1
45343,91,Feedback,ABC,Good,1,6.4,1
46674,91,Feedback,ABC,Good,1,4.5,1
46842,91,Feedback,ABC,Good,1,8,1
46970,91,Feedback,ABC,Good,1,2.7,1
48827,91,Feedback,ABC,Good,1,3.4,1
49220,91,Feedback,ABC,Good,1,1.8,1
49225,91,Feedback,ABC,Good,1,3.2,1
49875,91,Feedback,ABC,Good,1,1.2,1
52218,91,Feedback,ABC,Good,1,1.4,1
53751,91,Feedback,ABC,Good,1,3.8,1
54368,91,Feedback,ABC,Good,1,11,1
54783,91,Feedback,ABC,Good,1,4.6,1
54790,91,Feedback,ABC,Good,1,8.4,1
55438,91,Feedback,ABC,Good,1,16.1,1
55591,91,Feedback,ABC,Good,1,18.7,1
56120,91,Feedback,ABC,Good,1,1.7,1
56240,91,Feedback,ABC,Good,1,1.4,1
56487,91,Feedback,ABC,Good,1,1.5,1
56494,91,Feedback,ABC,Good,1,0.5,1
56957,91,Feedback,ABC,Good,1,0.3,1
57336,91,Feedback,ABC,Good,1,6,1
57603,91,Feedback,ABC,Good,1,4.3,1
57843,91,Feedback,ABC,Good,1,30.2,1
57880,91,Feedback,ABC,Good,1,17.9,1
58011,91,Feedback,ABC,Good,1,3.3,1
58549,91,Feedback,ABC,Good,1,0,1
60609,91,Feedback,ABC,Good,1,2.5,1
60641,91,Feedback,ABC,Good,1,3.1,1
61946,91,Feedback,ABC,Good,1,6.5,1
62310,91,Feedback,ABC,Good,1,18.5,1
62927,91,Feedback,ABC,Good,1,0.9,1
64352,91,Feedback,ABC,Good,1,1.7,1
64518,91,Feedback,ABC,Good,1,6.5,1
66647,91,Feedback,ABC,Good,1,0.7,1
68716,91,Feedback,ABC,Good,1,3.5,1
70499,91,Feedback,ABC,Good,1,32,1
71202,91,Feedback,ABC,Good,1,19.6,1
72314,91,Feedback,ABC,Good,1,4.8,1
75402,91,Feedback,ABC,Good,1,1.1,1
77504,91,Feedback,ABC,Good,1,1.9,1
77815,91,Feedback,ABC,Good,1,9.7,1
78233,91,Feedback,ABC,Good,1,23.7,1
78799,91,Feedback,ABC,Good,1,3.3,1
79086,91,Feedback,ABC,Good,1,5.3,1
80623,91,Feedback,ABC,Good,1,0.9,1
80835,91,Feedback,ABC,Good,1,2.2,1
81066,91,Feedback,ABC,Good,1,3.5,1
81791,91,Feedback,ABC,Good,1,1.1,1
82317,91,Feedback,ABC,Good,1,6.7,1
82511,91,Feedback,ABC,Good,1,8,1
82781,91,Feedback,ABC,Good,1,8,1
82808,91,Feedback,ABC,Good,1,32.8,1
83356,91,Feedback,ABC,Good,1,2.2,1
83665,91,Feedback,ABC,Good,1,6.5,1
84323,91,Feedback,ABC,Good,1,1.4,1
84966,91,Feedback,ABC,Good,1,31.3,1
85111,91,Feedback,ABC,Good,1,7.7,1
85219,91,Feedback,ABC,Good,1,0.7,1
85820,91,Feedback,ABC,Good,1,6.2,1
89082,91,Feedback,ABC,Good,1,2.3,1
89479,91,Feedback,ABC,Good,1,3.8,1
89851,91,Feedback,ABC,Good,1,0.7,1
91843,91,Feedback,ABC,Good,1,9.4,1
91847,91,Feedback,ABC,Good,1,27,1
92036,91,Feedback,ABC,Good,1,5.4,1
92236,91,Feedback,ABC,Good,1,30.1,1
92885,91,Feedback,ABC,Good,1,11.2,1
93213,91,Feedback,ABC,Good,1,2.9,1
93485,91,Feedback,ABC,Good,1,2.4,1
94060,91,Feedback,ABC,Good,1,1.9,1
94436,91,Feedback,ABC,Good,1,0.4,1
94694,91,Feedback,ABC,Good,1,5,1
95675,91,Feedback,ABC,Good,1,18.4,1
97693,91,Feedback,ABC,Good,1,0,1
98339,91,Feedback,ABC,Good,1,29.3,1
98772,91,Feedback,ABC,Good,1,1.2,1
99156,91,Feedback,ABC,Good,1,3.6,1
1644,89,Feedback,ABC,Good,1,0,1
1762,89,Feedback,ABC,Good,1,3.7,1
2038,89,Feedback,ABC,Good,1,0.8,1
2141,89,Feedback,ABC,Good,1,2.3,1
2252,89,Feedback,ABC,Good,1,1.8,1
4777,89,Feedback,ABC,Good,1,1.5,1
7771,89,Feedback,ABC,Good,1,1.2,1
8041,89,Feedback,ABC,Good,1,0.6,1
8733,89,Feedback,ABC,Good,1,0.9,1
9664,89,Feedback,ABC,Good,1,1.1,1
10395,89,Feedback,ABC,Good,1,0.4,1
11638,89,Feedback,ABC,Good,1,3.9,1
12782,89,Feedback,ABC,Good,1,0.1,1
17374,89,Feedback,ABC,Good,1,3.7,1
17557,89,Feedback,ABC,Good,1,3,1
17632,89,Feedback,ABC,Good,1,25,1
18953,89,Feedback,ABC,Good,1,8.6,1
19572,89,Feedback,ABC,Good,1,1.6,1
21775,89,Feedback,ABC,Good,1,3.6,1
24673,89,Feedback,ABC,Good,1,20.2,1
24719,89,Feedback,ABC,Good,1,1.3,1
25696,89,Feedback,ABC,Good,1,1.5,1
28231,89,Feedback,ABC,Good,1,15.7,1
28349,89,Feedback,ABC,Good,1,6.5,1
28427,89,Feedback,ABC,Good,1,0.2,1
28601,89,Feedback,ABC,Good,1,0.2,1
29716,89,Feedback,ABC,Good,1,3.6,1
29912,89,Feedback,ABC,Good,1,4.4,1
